Steppingstone sampler:
        No Stones:                  1000
        Start It:                   10000001
        It Per Stone:               100000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.997502	75000	-0.125433	-0.125433
1	0.995007	75000	-0.125194	-0.250627
2	0.992517	75000	-0.125056	-0.375683
3	0.990030	75000	-0.124803	-0.500486
4	0.987547	75000	-0.124690	-0.625177
5	0.985067	75000	-0.124513	-0.749689
6	0.982592	75000	-0.124329	-0.874018
7	0.980120	75000	-0.124181	-0.998199
8	0.977652	75000	-0.123899	-1.122098
9	0.975187	75000	-0.123778	-1.245876
10	0.972726	75000	-0.123608	-1.369484
11	0.970269	75000	-0.123412	-1.492896
12	0.967816	75000	-0.123230	-1.616126
13	0.965367	75000	-0.123022	-1.739148
14	0.962921	75000	-0.122842	-1.861990
15	0.960479	75000	-0.122675	-1.984665
16	0.958040	75000	-0.122484	-2.107149
17	0.955606	75000	-0.122306	-2.229455
18	0.953175	75000	-0.122105	-2.351560
19	0.950747	75000	-0.121990	-2.473550
20	0.948324	75000	-0.121790	-2.595340
21	0.945904	75000	-0.121552	-2.716893
22	0.943488	75000	-0.121436	-2.838328
23	0.941076	75000	-0.121219	-2.959547
24	0.938667	75000	-0.121040	-3.080588
25	0.936262	75000	-0.120922	-3.201510
26	0.933861	75000	-0.120704	-3.322213
27	0.931463	75000	-0.120462	-3.442675
28	0.929069	75000	-0.120353	-3.563029
29	0.926679	75000	-0.120119	-3.683147
30	0.924293	75000	-0.119956	-3.803103
31	0.921910	75000	-0.119843	-3.922947
32	0.919531	75000	-0.119672	-4.042618
33	0.917155	75000	-0.119516	-4.162135
34	0.914783	75000	-0.119272	-4.281407
35	0.912415	75000	-0.119151	-4.400558
36	0.910051	75000	-0.118916	-4.519474
37	0.907690	75000	-0.118721	-4.638194
38	0.905333	75000	-0.118566	-4.756761
39	0.902980	75000	-0.118348	-4.875108
40	0.900630	75000	-0.118174	-4.993283
41	0.898284	75000	-0.118038	-5.111321
42	0.895942	75000	-0.117858	-5.229179
43	0.893603	75000	-0.117634	-5.346813
44	0.891268	75000	-0.117595	-5.464408
45	0.888937	75000	-0.117311	-5.581718
46	0.886609	75000	-0.117177	-5.698895
47	0.884285	75000	-0.116980	-5.815875
48	0.881965	75000	-0.116743	-5.932618
49	0.879648	75000	-0.116598	-6.049216
50	0.877335	75000	-0.116424	-6.165640
51	0.875026	75000	-0.116232	-6.281872
52	0.872720	75000	-0.116073	-6.397945
53	0.870418	75000	-0.115933	-6.513878
54	0.868120	75000	-0.115710	-6.629588
55	0.865825	75000	-0.115509	-6.745096
56	0.863534	75000	-0.115390	-6.860487
57	0.861246	75000	-0.115210	-6.975697
58	0.858962	75000	-0.115020	-7.090717
59	0.856682	75000	-0.114844	-7.205561
60	0.854405	75000	-0.114632	-7.320192
61	0.852132	75000	-0.114432	-7.434625
62	0.849863	75000	-0.114246	-7.548871
63	0.847597	75000	-0.114131	-7.663002
64	0.845335	75000	-0.113891	-7.776893
65	0.843077	75000	-0.113770	-7.890663
66	0.840822	75000	-0.113601	-8.004264
67	0.838571	75000	-0.113466	-8.117730
68	0.836323	75000	-0.113277	-8.231006
69	0.834079	75000	-0.113115	-8.344122
70	0.831839	75000	-0.112914	-8.457036
71	0.829602	75000	-0.112667	-8.569704
72	0.827369	75000	-0.112592	-8.682295
73	0.825140	75000	-0.112467	-8.794762
74	0.822914	75000	-0.112234	-8.906997
75	0.820691	75000	-0.112084	-9.019080
76	0.818473	75000	-0.111874	-9.130954
77	0.816258	75000	-0.111676	-9.242630
78	0.814046	75000	-0.111543	-9.354172
79	0.811838	75000	-0.111324	-9.465496
80	0.809634	75000	-0.111147	-9.576643
81	0.807433	75000	-0.110978	-9.687620
82	0.805236	75000	-0.110881	-9.798502
83	0.803043	75000	-0.110607	-9.909108
84	0.800853	75000	-0.110446	-10.019554
85	0.798667	75000	-0.110318	-10.129872
86	0.796484	75000	-0.110130	-10.240001
87	0.794305	75000	-0.109970	-10.349972
88	0.792129	75000	-0.109810	-10.459782
89	0.789957	75000	-0.109662	-10.569444
90	0.787789	75000	-0.109432	-10.678876
91	0.785624	75000	-0.109234	-10.788110
92	0.783463	75000	-0.109081	-10.897192
93	0.781305	75000	-0.108903	-11.006095
94	0.779151	75000	-0.108746	-11.114841
95	0.777000	75000	-0.108610	-11.223451
96	0.774853	75000	-0.108417	-11.331868
97	0.772710	75000	-0.108245	-11.440113
98	0.770570	75000	-0.108031	-11.548144
99	0.768433	75000	-0.107864	-11.656008
100	0.766301	75000	-0.107683	-11.763692
101	0.764172	75000	-0.107556	-11.871248
102	0.762046	75000	-0.107374	-11.978622
103	0.759924	75000	-0.107152	-12.085774
104	0.757805	75000	-0.107041	-12.192815
105	0.755690	75000	-0.106848	-12.299663
106	0.753579	75000	-0.106684	-12.406347
107	0.751471	75000	-0.106529	-12.512875
108	0.749366	75000	-0.106373	-12.619248
109	0.747266	75000	-0.106163	-12.725411
110	0.745168	75000	-0.106047	-12.831458
111	0.743075	75000	-0.105902	-12.937359
112	0.740984	75000	-0.105702	-13.043061
113	0.738898	75000	-0.105484	-13.148545
114	0.736815	75000	-0.105371	-13.253917
115	0.734735	75000	-0.105161	-13.359078
116	0.732659	75000	-0.105020	-13.464098
117	0.730586	75000	-0.104809	-13.568906
118	0.728517	75000	-0.104603	-13.673509
